gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,1,0,1,0,-0.2828740158820064,-0.9825143195600601,1
1,0,1,0,-0.46300443594672125,1,1,2,0,0,1,1,1,1,0,1,0,1.3738199679518057,-0.014109721558769741,1
0,0,1,0,1.2471294207298675,1,0,2,0,1,0,0,1,1,1,1,0,1.0381608057307126,1.6897914806864693,0
0,1,0,0,-1.2366364187289876,1,0,2,0,0,0,0,0,1,0,1,2,0.4981151239393495,-0.9369789526986692,1
0,0,1,1,1.1656944751738394,0,2,1,0,1,1,1,1,1,2,1,2,-0.1100593977087701,0.6485920984346375,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,0,0,0.12922238130032626,-0.9770403636794857,1
1,0,0,0,-0.5851568542807634,1,0,0,2,2,2,2,2,2,1,0,1,-1.4992230591782458,-0.8258002600758744,0
0,0,1,1,-1.0737665276169315,1,0,0,2,2,2,2,2,2,1,0,3,-1.5208248864499003,-0.9607730028569723,0
0,0,0,0,0.025605237389446957,1,1,2,0,1,0,0,1,1,0,1,0,1.1710951274024326,0.45852663840388774,0
1,0,0,0,-0.6665917998367914,1,0,0,2,2,2,2,2,2,0,0,2,-1.4792829109274876,-0.8627936070752399,1
0,0,1,0,0.9621071112837694,1,0,2,0,0,1,1,1,1,0,1,0,1.1278914728591238,1.4954439745233348,0
1,0,0,1,-0.3815694903906932,1,0,0,2,2,2,2,2,2,1,0,1,-1.4942380221155562,-0.8018737755011057,0
1,0,0,0,-0.9516141092828895,1,0,2,0,0,1,0,0,0,0,1,0,0.3003753204526657,-0.6964339075918163,0
0,1,1,0,-0.7480267453928194,1,1,2,0,1,0,0,1,1,0,1,0,1.1777418434860187,-0.40265022706582887,1
1,0,1,1,-0.7073092726148054,1,1,2,0,0,0,0,0,0,0,1,2,0.336932258912389,-0.5185524138758935,1
1,0,0,0,-1.1144840003949457,1,0,0,2,2,2,2,2,2,0,0,3,-1.4859296270110738,-0.9651654110030783,0
1,0,1,0,1.1656944751738394,1,1,2,1,1,0,0,1,1,0,1,0,1.377143325993599,1.8069738668557005,0
1,0,1,1,1.5321517301759657,1,1,2,1,1,1,1,1,1,2,1,3,1.7211108833191746,2.591471205191888,0
1,0,0,0,-0.7073092726148054,1,1,2,1,0,0,0,1,1,0,1,0,1.1611250532770538,-0.3157070326562222,0
1,0,1,1,-0.9923315820609035,1,0,0,2,2,2,2,2,2,2,0,1,-1.497561380157349,-0.9498471634985679,0
0,0,1,1,-0.9923315820609035,1,0,0,2,2,2,2,2,2,2,0,1,-1.5042080962409352,-0.9357649705477353,0
0,0,0,0,-1.1552014731729596,0,2,1,1,0,0,0,0,0,0,1,1,-1.1835040452079104,-0.9587644142072453,0
0,0,0,0,0.06632271016746097,1,0,1,1,1,0,0,0,0,1,0,1,-0.32441599140441896,-0.17514997198082857,0
1,0,1,0,1.4507167846199376,1,1,1,1,1,1,1,1,1,2,1,3,0.8653461875574763,1.7750351000847688,0
0,0,1,1,0.5142149107256152,0,2,1,0,1,1,1,0,1,1,0,2,-0.4573503130761391,-0.007686652360192474,0
0,1,0,0,-0.9516141092828895,1,1,2,0,0,1,0,1,0,0,1,0,0.8420826812649251,-0.6467710014172505,0
0,0,0,0,-0.42228696316870723,1,1,1,1,0,0,1,0,0,0,1,1,-0.1898199907118024,-0.4539906358489579,0
0,0,0,0,-1.2366364187289876,1,0,0,2,2,2,2,2,2,0,0,1,-1.4776212319065913,-0.9891581127860799,0
1,0,1,0,1.5321517301759657,1,1,1,0,1,1,1,1,0,2,0,2,0.27212677709742533,1.3171210327525271,0
0,0,0,1,-0.9108966365048755,1,1,1,1,0,1,1,0,1,1,0,3,0.2920669253481831,-0.7012898361955517,0
1,0,0,0,1.6135866757319937,1,1,1,1,0,1,1,1,1,2,0,3,0.649327914840931,1.6400623573036708,0
0,0,1,1,0.6770848018376713,1,0,1,0,1,1,0,1,1,1,0,3,0.4399563582079719,0.6808398788439888,0
0,1,0,0,0.8806721657277413,1,1,1,0,1,0,1,1,0,1,0,1,0.2438782337421845,0.7081434410386281,0
0,0,0,0,1.5728692029539797,1,1,2,1,1,1,0,1,1,2,1,3,1.3954217952234604,2.207830773094052,0
0,0,0,0,-0.42228696316870723,1,0,0,2,2,2,2,2,2,1,1,1,-1.5125164913454177,-0.8252263776045239,0
0,0,1,1,0.7178022746156852,1,0,0,2,2,2,2,2,2,2,0,3,-1.469312836802109,-0.5348859919066397,0
0,0,1,1,0.43277996516958717,1,0,0,2,2,2,2,2,2,1,0,1,-1.4875913060319703,-0.6462633361541327,0
0,0,1,1,0.5142149107256152,1,1,0,2,2,2,2,2,2,2,1,3,-1.3330551570885956,-0.49027766596050737,0
1,1,0,0,1.2878468935078815,1,1,2,1,1,0,0,1,1,0,1,2,1.2874126588651877,1.8835430319755087,0
0,0,1,1,-0.3815694903906932,1,1,0,2,2,2,2,2,2,2,0,1,-1.3596420214229394,-0.7311537971085239,0
0,0,1,0,1.4507167846199376,1,1,0,2,2,2,2,2,2,2,0,3,-1.2948365396079762,-0.16351781573460808,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,0,0.20233625821977194,-0.9760691779587387,1
1,0,0,0,-1.2366364187289876,1,0,2,0,0,0,0,0,0,0,1,3,0.1674409987809455,-0.9478827196543296,1
1,0,0,0,-0.25941707205665115,1,0,1,0,0,0,1,1,0,1,0,3,-0.17652655854463017,-0.34208355393560275,0
1,0,1,0,0.9213896385057554,0,2,1,0,0,1,1,1,1,0,1,2,-0.33937110259248754,0.30741896921674206,1
1,0,0,0,-0.7480267453928194,1,0,0,2,2,2,2,2,2,0,1,0,-1.4859296270110738,-0.8752203698202535,0
1,0,1,0,1.5728692029539797,1,0,1,1,0,1,1,1,1,2,1,0,0.5911691491095534,1.5674662246778273,0
1,0,0,0,1.2878468935078815,1,1,1,1,1,1,1,1,0,1,0,0,0.5479654945662445,1.450438345327806,0
0,0,0,0,-1.0330490548389175,1,0,1,0,0,0,1,1,1,0,1,3,0.19901290017797915,-0.8083409895051715,1
0,0,0,0,1.0028245840617833,1,0,1,1,1,1,1,1,0,2,1,3,0.3169921106616307,0.831881330822902,0
0,0,1,0,-0.7887442181708334,1,1,2,0,1,1,0,1,0,0,0,0,0.9750170029366453,-0.47072151712910054,1
0,0,1,1,-1.1959189459509736,0,2,1,1,0,0,0,0,0,0,0,3,-1.1652255759780488,-0.9668649860143859,1
1,1,1,0,1.6135866757319937,1,1,2,0,1,1,1,1,1,2,0,3,1.4934608574563542,2.4794096164593227,0
0,0,1,1,0.3106275468355451,1,1,2,0,1,1,0,1,0,0,1,3,1.0497925588769879,0.7210999414495037,0
1,0,1,0,-0.7480267453928194,1,1,1,0,0,0,1,1,0,0,1,3,0.0610935414435693,-0.574947402887456,0
1,0,1,1,-1.2366364187289876,1,0,1,0,0,0,0,0,0,0,1,0,-0.6733685857926843,-0.967593375304946,0
1,1,0,0,1.3692818390639097,1,1,2,0,1,1,1,1,1,1,0,3,1.5333411539578703,2.273518243660945,1
0,0,1,0,0.22919260127951704,1,1,2,0,0,1,1,1,1,0,1,0,1.3372630294920829,0.770100675541742,1
1,0,0,1,-1.2773538915070017,0,2,1,0,0,0,0,0,0,0,1,0,-1.311453329816941,-0.9961771368587516,1
1,0,0,0,-0.42228696316870723,1,0,1,0,1,0,1,0,0,1,1,3,-0.31943095434172947,-0.48067617076675795,1
1,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.4842679479901772,-0.9984726667441539,1
1,0,0,0,-1.1144840003949457,1,0,2,0,0,0,0,1,0,0,1,1,0.5097468770856248,-0.8314066503729143,0
1,0,1,1,-0.13726465372260913,1,1,1,1,0,0,1,1,0,1,0,2,0.14251581346749798,-0.1427918295577559,0
1,0,1,1,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,1,0.1707643568227388,-0.9764885536108794,1
0,0,0,0,-1.1959189459509736,1,0,0,2,2,2,2,2,2,0,0,1,-1.4742978738647983,-0.9794683279813533,0
1,0,1,1,1.5728692029539797,1,0,0,2,2,2,2,2,2,2,0,3,-1.497561380157349,-0.43297770843643046,0
1,0,0,1,-0.9516141092828895,1,0,1,0,1,0,0,0,0,0,1,0,-0.48726053545227604,-0.7936628416802443,0
1,0,0,0,0.43277996516958717,1,1,2,0,1,0,0,1,1,0,1,0,1.2176221399875349,0.991531019872073,1
0,0,0,0,0.6363673290596572,1,1,1,1,1,1,0,1,1,1,1,3,0.6210793714856907,0.7089380475374211,0
1,0,0,0,-0.25941707205665115,1,1,2,1,1,0,0,0,0,0,1,3,0.7274268288230669,-0.0322973814200329,0
0,0,0,0,-0.9516141092828895,1,0,0,2,2,2,2,2,2,0,0,2,-1.4826062689692807,-0.902214918376473,0
1,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,1,0,1,0,0.533010383378176,-0.9716767698126325,1
0,0,1,1,0.5549323835036292,1,0,0,2,2,2,2,2,2,2,0,3,-1.5075314542827283,-0.5843723188592514,0
1,0,0,0,-1.2366364187289876,1,1,1,0,0,0,0,0,1,0,0,2,-0.09011924945801227,-0.9551224677544439,1
1,1,0,0,-1.2773538915070017,1,1,2,0,0,0,0,0,0,0,1,0,0.3884443085601804,-0.9735970688513825,1
1,0,1,1,1.2878468935078815,0,2,1,1,0,1,1,1,1,2,1,2,-0.15658641029387235,0.6902206500102958,0
0,1,0,0,-0.8294616909488475,1,1,2,0,1,0,0,1,0,0,1,0,0.8819629777664413,-0.5241808765756777,1
1,1,1,0,-1.0737665276169315,1,0,2,0,0,1,0,1,1,0,1,0,1.0298524106262301,-0.7540649511570571,1
0,0,1,0,1.0842595296178115,1,0,0,2,2,2,2,2,2,1,0,1,-1.4759595528856946,-0.44803108710800993,0
0,0,0,0,-1.0330490548389175,1,0,2,0,1,0,0,1,1,1,1,1,0.9733553239157489,-0.7277105022804207,0
0,1,1,0,1.6135866757319937,1,1,1,1,1,1,0,1,1,2,1,3,0.642681198757345,1.6985762969786813,0
1,1,0,0,-0.6665917998367914,1,0,2,0,0,0,0,0,1,0,1,0,0.4648815435214194,-0.46955167978365514,0
1,0,1,0,-0.3001345448346652,1,1,1,0,0,1,0,0,0,0,0,3,-0.30613752217455753,-0.38697882111741033,0
0,0,1,0,0.06632271016746097,1,1,1,1,1,0,1,0,0,0,0,0,-0.07017910120725421,-0.0030955925893881215,1
0,0,0,0,-1.2773538915070017,1,1,2,0,0,0,0,0,0,0,1,0,0.32363882674521677,-0.9744578925584083,1
0,0,1,1,-0.9108966365048755,1,1,2,0,1,1,0,1,1,0,1,3,1.2408856462800857,-0.5355040191834787,1
1,0,1,0,-0.3408520176126792,1,0,0,2,2,2,2,2,2,1,0,1,-1.4842679479901772,-0.7716566561442254,0
0,0,1,1,-0.9108966365048755,1,1,1,1,1,0,0,1,0,1,0,0,0.18405778898991054,-0.7088606703368299,0
1,0,1,0,1.4914342573979515,1,0,1,1,1,0,0,0,0,1,1,3,-0.36928132496862454,0.6720992073572654,0
1,0,0,0,1.0028245840617833,1,0,0,2,2,2,2,2,2,2,0,1,-1.4626661207185228,-0.5134536888419714,0
1,0,1,1,0.7178022746156852,1,0,2,0,1,1,1,1,1,1,1,2,1.2840893008233951,1.3042528219526281,0
1,0,1,1,-0.17798212650062314,0,2,1,1,0,1,1,1,0,1,0,1,-0.4639970291597252,-0.3951456101327834,0
0,0,0,0,-0.6665917998367914,1,0,1,1,0,0,0,0,0,0,1,0,-0.4855988564313797,-0.6708519928112289,1
1,0,0,0,-0.3001345448346652,1,0,1,1,1,0,1,1,1,0,1,1,0.4731899386259019,-0.16771157225601588,0
0,1,1,0,-1.1959189459509736,1,0,2,0,1,0,0,0,0,0,1,2,0.3269621847870096,-0.9018176151270766,0
1,0,1,0,1.1656944751738394,1,1,2,0,0,0,0,1,1,1,1,2,1.0547775959396777,1.4972980563538518,0
0,0,0,0,-1.2366364187289876,1,0,0,2,2,2,2,2,2,0,0,1,-1.4842679479901772,-0.9897761400629187,0
1,0,1,1,0.7585197473936993,1,0,0,2,2,2,2,2,2,1,0,1,-1.5075314542827283,-0.5668909758858043,0
0,0,1,1,1.5728692029539797,1,0,1,1,0,1,0,1,1,2,0,3,0.42500124701990327,1.4534401921010245,0
0,0,1,1,-0.5037219087247353,1,0,0,2,2,2,2,2,2,0,0,1,-1.4859296270110738,-0.8280957899612766,0
1,0,1,1,-1.0737665276169315,1,0,0,2,2,2,2,2,2,0,0,3,-1.4925763430946597,-0.9460507102265566,0
0,0,0,0,-1.0737665276169315,1,0,0,2,2,2,2,2,2,0,0,1,-1.4809445899483842,-0.952760720660809,0
0,0,0,0,-0.13726465372260913,1,1,1,1,1,0,1,0,0,0,0,1,0.08934208479881012,-0.21225368099391545,0
1,0,0,0,0.147757655723489,1,0,0,2,2,2,2,2,2,2,1,3,-1.535779997637969,-0.7031880628315573,0
0,0,0,0,-0.17798212650062314,0,2,1,0,0,1,0,0,0,0,1,1,-1.1635638969571525,-0.6582927956497497,0
0,0,1,0,-1.0330490548389175,1,1,2,0,0,0,0,1,0,0,1,0,0.7224417917603773,-0.750202280676813,1
0,0,0,0,1.2471294207298675,1,1,0,2,2,2,2,2,2,2,0,1,-1.348010268276664,-0.29299453023238736,0
1,0,1,1,0.6363673290596572,1,1,0,2,2,2,2,2,2,2,0,1,-1.3696120955483186,-0.48937269744799305,0
0,0,1,0,0.6770848018376713,1,0,0,2,2,2,2,2,2,1,0,2,-1.4726361948439015,-0.6096452200014194,0
1,1,0,0,-0.21869959927863716,1,1,2,0,1,0,0,0,0,0,1,0,0.5546122106498306,-0.07057092777856493,1
1,0,1,0,1.6135866757319937,1,1,1,1,1,1,1,1,1,2,0,3,0.9151965581843713,1.95914101137457,0
1,0,1,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,0,0.14583917150929127,-0.9768196396520432,1
0,0,1,1,1.6135866757319937,0,2,1,0,1,0,1,1,1,2,0,3,-0.36928132496862454,0.6630936670376107,0
0,0,0,0,0.5956498562816432,0,2,1,1,1,0,1,0,0,1,0,3,-0.834551450819645,-0.21333522872838367,0
0,0,0,0,-1.2773538915070017,1,0,1,0,0,0,0,1,0,0,1,0,-0.33604774455069447,-0.983220636447876,0
0,0,0,0,0.147757655723489,1,1,2,0,1,1,0,1,1,1,1,2,1.3306163134084967,0.7083200202605819,0
1,0,1,1,0.43277996516958717,0,2,1,0,1,0,0,0,0,0,0,3,-1.178519008145221,-0.466991281065322,0
0,1,1,0,-0.21869959927863716,1,1,1,0,1,1,1,1,1,0,0,0,0.6343728036528624,0.01248752374805332,0
0,0,0,0,-0.9516141092828895,1,0,2,0,0,0,0,0,1,0,1,0,0.49146840785576335,-0.6880022497435122,1
0,0,0,0,0.22919260127951704,1,1,2,0,0,1,1,1,1,0,1,0,1.2923976959278776,0.7533697942615993,0
0,1,0,0,0.10704018294547499,1,1,2,1,0,0,0,1,1,0,1,0,1.1395232260053991,0.5618254832469848,0
0,0,1,1,-1.3180713642850157,1,1,1,0,1,1,1,1,0,2,0,1,0.28542020926459705,-0.3917243877074244,0
0,0,1,0,1.0842595296178115,1,0,2,0,1,0,1,1,1,2,1,1,1.1727568064233291,1.6567270213755807,0
1,0,0,0,-0.21869959927863716,1,0,0,2,2,2,2,2,2,2,0,3,-1.4759595528856946,-0.7726719866704611,0
0,1,0,0,-1.2366364187289876,1,0,1,0,0,0,0,0,0,0,0,0,-0.6916470550225458,-0.969778543176627,0
1,0,0,0,-1.0330490548389175,1,1,0,2,2,2,2,2,2,0,0,1,-1.3712737745692152,-0.9309752591522328,0
0,0,0,0,0.147757655723489,1,1,1,0,1,0,1,0,1,1,1,1,0.19735122115708273,0.10154966882110814,0
0,0,1,1,0.35134501961355913,1,1,2,1,1,0,0,1,0,0,1,2,0.9816637190202314,0.71147637385301,0
0,0,0,0,-0.7887442181708334,0,2,1,0,1,0,0,0,0,0,0,0,-1.1835040452079104,-0.8496825998451545,0
1,0,0,1,-0.5444393815027493,1,0,0,2,2,2,2,2,2,2,0,3,-1.4593427626767297,-0.8009688069885915,0
0,0,1,0,1.1249770023958254,0,2,1,1,1,0,1,0,0,2,0,2,-0.8993569326346085,0.0029963905680251727,0
0,0,0,1,0.6363673290596572,1,0,2,0,1,1,1,1,0,2,1,1,1.0215440155217475,1.0356096081523434,1
1,1,0,0,-1.1959189459509736,1,1,2,0,0,1,0,1,0,0,0,0,0.8736545826619588,-0.8797231399800809,1
1,0,1,0,1.4914342573979515,1,1,2,0,1,0,1,1,0,2,1,1,0.920181595247061,1.844651458340138,0
1,0,0,0,0.43277996516958717,0,2,1,0,0,1,1,0,1,1,0,0,-0.6850003389389598,-0.1547771442478845,0
0,0,0,1,-0.8701791637268614,0,2,1,1,0,0,1,0,0,1,1,1,-0.9541923403241932,-0.82961878575063,0
0,0,1,0,0.5142149107256152,1,0,1,0,0,1,0,0,0,0,1,3,-0.4822754983895866,-0.026646846317504434,0
1,0,1,0,1.6135866757319937,1,1,2,0,1,1,1,1,1,2,1,3,1.4951225364772505,2.417805540400116,0
0,1,1,0,-1.2366364187289876,1,1,2,0,0,1,0,0,0,0,0,0,0.47983665470948805,-0.9310414763604656,1
0,0,1,1,-0.8294616909488475,1,0,0,2,2,2,2,2,2,2,0,2,-1.4776212319065913,-0.9082406843256537,0
0,0,1,1,1.4099993118419236,1,1,2,0,1,1,1,1,1,1,1,3,1.5815298455638684,2.2542711084679574,0
1,0,1,0,0.18847512850150303,1,1,2,0,0,1,1,1,0,2,0,1,0.9816637190202314,0.5204838729070016,0
0,0,0,0,0.2699100740575311,0,2,1,1,1,0,1,0,0,1,0,2,-0.78470108019275,-0.2564867760933954,0
0,0,0,0,0.35134501961355913,1,1,1,1,0,1,1,0,1,0,1,2,0.3286238638079065,0.3570156581830751,0
0,0,0,0,-0.3001345448346652,0,2,1,0,0,1,0,1,1,0,1,0,-0.5487426592254466,-0.43620027923709115,0
1,0,1,1,-0.9923315820609035,1,1,1,1,1,0,1,0,1,2,1,3,0.37847423443480155,-0.7222586188025907,0
0,0,1,1,1.5728692029539797,1,1,1,1,1,1,1,0,0,2,0,1,0.21064465332425447,1.2991982417241947,0
1,0,0,0,-1.1144840003949457,1,1,2,0,1,1,0,0,1,0,0,0,1.056439274960574,-0.7865776003993395,0
0,0,0,0,-0.0965471809445951,1,1,1,1,0,1,0,1,1,1,1,3,0.48316001275128084,0.06409280136411337,0
1,0,0,0,0.3106275468355451,1,0,2,0,1,0,1,0,1,1,1,3,0.8254658910559601,0.5324912599998746,0
0,0,0,0,0.8806721657277413,1,0,0,2,2,2,2,2,2,2,1,1,-1.4709745158230052,-0.5501380222029174,0
1,0,1,0,1.6135866757319937,1,1,2,0,1,1,0,1,1,2,1,2,1.3804666840353919,2.3323632693771192,0
1,0,1,1,-0.17798212650062314,1,0,2,0,1,1,0,1,1,1,0,2,1.1827268805487081,0.22826733297585608,0
1,0,1,1,-0.5851568542807634,1,0,2,0,0,0,1,0,1,0,1,0,0.69253156938424,-0.3003667127489674,0
0,0,0,0,-1.2366364187289876,0,2,1,0,0,0,0,1,1,0,1,0,-0.6484434004792368,-0.9696019639546729,1
0,0,1,1,1.0842595296178115,1,1,2,0,1,1,0,1,1,1,1,0,1.3754816469727027,1.7544415483243818,0
1,0,1,1,-0.42228696316870723,1,0,1,0,0,0,1,0,0,0,1,0,-0.45402695503434604,-0.46308446577958945,0
0,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,0,1,-1.4909146640737632,-0.9985609563551309,0
0,1,1,0,1.6135866757319937,1,1,0,2,2,2,2,2,2,2,1,3,-1.2981598976497688,-0.15208431111308576,0
0,1,0,0,-0.7480267453928194,1,1,2,0,0,0,0,0,0,0,1,0,0.3169921106616307,-0.5234083424796289,1
1,0,1,0,0.7178022746156852,1,1,2,0,0,0,1,1,1,1,0,0,1.1511549791516749,1.2262710230571878,0
0,0,1,1,0.6363673290596572,1,0,1,1,0,1,1,1,0,1,0,2,0.1641176407391527,0.32743863850577815,0
0,0,1,1,0.6770848018376713,1,1,2,0,1,0,0,1,1,0,1,0,1.1162597197128479,1.150982057296546,0
1,0,1,1,-0.17798212650062314,1,0,2,0,0,1,0,1,0,0,0,0,0.6875465323215507,0.003526128233887329,0
1,1,0,0,1.4507167846199376,1,1,2,0,1,1,0,0,1,0,1,0,1.0348374476889197,1.8634792178809845,0
1,0,0,0,-0.7887442181708334,1,1,2,0,0,0,1,1,1,0,0,0,1.1960203127158802,-0.4276141145695773,0
0,0,0,0,-0.8701791637268614,1,1,2,0,0,1,0,1,0,0,1,0,0.8121724588887884,-0.5701797638946978,0
0,0,1,0,-1.1959189459509736,1,1,2,0,0,0,0,0,0,0,1,3,0.31034539457804455,-0.9066956161335562,1
1,1,1,0,1.0028245840617833,1,1,2,0,0,1,0,1,1,0,0,0,1.1910352756531906,1.5292809679302724,1
1,0,0,0,-1.1959189459509736,1,1,2,0,0,0,0,0,0,0,0,1,0.34025561695418177,-0.9150389843708833,1
1,0,1,0,1.6135866757319937,1,1,0,2,2,2,2,2,2,2,0,3,-1.2964982186288725,-0.18439830873066998,0
1,0,1,1,1.5321517301759657,1,1,1,0,1,1,1,1,1,2,1,0,0.642681198757345,1.6323811611486712,0
0,0,1,1,0.6770848018376713,1,1,1,0,1,0,1,1,1,2,0,2,0.48316001275128084,0.7153831891387424,0
0,1,1,0,1.4099993118419236,1,1,2,1,0,1,0,1,1,1,1,3,1.4053918693488394,2.145696959368984,0
1,0,0,0,0.5549323835036292,1,0,0,2,2,2,2,2,2,2,0,2,-1.4859296270110738,-0.6091596271410459,0
0,1,0,0,1.2878468935078815,1,0,1,1,1,0,1,1,0,2,1,3,0.18073443094811772,0.9707829612924767,1
0,0,1,0,0.18847512850150303,1,0,0,2,2,2,2,2,2,0,0,2,-1.5042080962409352,-0.6518917988539168,0
0,1,0,0,-1.2366364187289876,1,0,2,0,0,0,0,0,0,0,0,0,0.19901290017797915,-0.9389875413483961,1
0,1,1,0,-0.7887442181708334,0,2,1,0,0,0,0,1,1,0,0,0,-0.6467817214583403,-0.7740625480433488,0
0,0,1,0,1.6135866757319937,1,1,2,1,1,1,1,1,1,2,0,0,1.674583870734073,2.6786130512261925,0
1,0,1,1,1.4507167846199376,1,0,1,0,0,1,1,1,1,2,1,2,0.27212677709742533,1.179256805211932,0
1,0,1,1,-0.7073092726148054,1,0,0,2,2,2,2,2,2,1,0,1,-1.4992230591782458,-0.8604980771898377,0
0,0,0,0,-0.3408520176126792,1,0,0,2,2,2,2,2,2,2,1,2,-1.502546417220039,-0.7997768972404019,0
0,0,0,0,-0.3408520176126792,1,1,2,0,0,0,1,0,1,0,1,0,0.8238042120350637,-0.00996010984285042,0
1,0,0,0,-0.21869959927863716,1,0,1,1,0,0,0,0,0,0,0,1,-0.47895214034779354,-0.3843080603853559,0
1,0,0,0,-0.8294616909488475,1,0,1,0,0,0,1,0,0,0,0,2,-0.4822754983895866,-0.7452359900593565,1
0,0,1,1,1.5728692029539797,1,0,1,1,1,1,1,1,1,2,0,3,0.7473669770738247,1.7864465323035466,0
1,0,1,1,1.4099993118419236,1,0,0,2,2,2,2,2,2,2,1,1,-1.4610044416976262,-0.38406526395516905,0
0,0,1,0,1.2471294207298675,1,1,2,0,1,1,1,1,1,2,1,2,1.4785057462682856,2.012776950043101,0
1,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,0,1,-1.4759595528856946,-0.9983623047304327,0
1,0,0,0,-1.1552014731729596,1,0,1,0,0,0,0,0,1,0,1,0,-0.29450576902828196,-0.9020604115572634,0
0,1,0,0,0.3106275468355451,1,0,2,1,1,0,0,0,0,0,1,3,0.47983665470948805,0.4202310196426114,1
0,0,0,0,-0.8294616909488475,1,0,2,0,0,1,0,1,1,0,1,0,1.0381608057307126,-0.5384837935539526,1
1,0,1,1,0.7992372201717133,1,0,1,1,1,1,0,1,1,2,0,0,0.47983665470948805,0.7656420501874033,0
1,0,0,0,-0.9108966365048755,1,1,0,2,2,2,2,2,2,0,1,0,-1.35465698436025,-0.9073357158131394,0
1,0,0,0,1.4507167846199376,1,1,2,1,1,1,0,1,0,1,0,2,1.2159604609666381,2.131680983626384,0
0,0,0,0,0.8806721657277413,1,1,2,0,0,0,1,1,1,0,1,0,1.1744184854442254,1.3945289491766168,1
0,0,1,1,-1.1552014731729596,1,0,1,0,1,0,1,0,0,0,0,1,-0.2745656207775239,-0.9035613349438725,1
0,0,1,0,0.7992372201717133,0,2,1,1,0,1,0,0,0,1,0,1,-0.974132488574951,-0.14257110553031338,0
0,1,0,0,-1.2773538915070017,1,0,2,0,0,1,0,0,1,0,1,0,0.6725914211334821,-0.9698226879821155,1
1,0,1,0,1.5321517301759657,1,1,1,1,1,1,1,1,0,1,0,2,0.48648337079307413,1.4333763780064994,0
1,0,0,0,0.43277996516958717,0,2,1,1,0,1,0,0,0,1,1,3,-0.9824408836794336,-0.3611982547121245,0
1,0,0,0,0.7992372201717133,1,0,0,2,2,2,2,2,2,2,0,1,-1.4992230591782458,-0.554839443987443,0
0,0,0,0,-0.8294616909488475,0,2,1,1,0,1,1,0,1,2,0,1,-0.4955689305567586,-0.763622301545318,0
0,0,1,1,0.9621071112837694,1,1,1,1,1,0,0,0,1,1,0,2,0.13254573934211908,0.6769551359610007,0
1,0,0,1,-1.3180713642850157,1,1,1,1,1,0,1,0,0,2,1,2,-0.09510428652070173,-0.3917243877074244,0
1,0,0,0,0.39206249239157315,1,1,2,0,0,1,0,0,0,0,0,0,0.5031001610020391,0.4553482124087156,0
1,1,1,0,-0.42228696316870723,1,0,2,0,0,0,0,1,1,0,1,2,0.8304509281186498,-0.1514221390307582,0
1,0,1,1,0.7585197473936993,0,2,1,1,1,1,0,1,1,1,0,0,-0.18151159560731986,0.32346560601181285,1
1,0,0,0,-0.21869959927863716,1,0,0,2,2,2,2,2,2,0,1,3,-1.5075314542827283,-0.804169305386508,0
1,1,1,0,0.7585197473936993,1,1,2,1,0,1,0,0,1,1,1,2,0.9600618917485771,1.12888758214955,0
1,0,0,1,-1.1552014731729596,1,0,1,1,0,0,0,0,0,0,1,0,-0.5105240417448272,-0.9259427513265435,1
1,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.4909146640737632,-0.9985609563551309,0
1,0,0,0,0.10704018294547499,1,0,1,0,0,0,0,1,0,0,0,1,-0.32441599140441896,-0.11979238589824588,1
1,1,1,1,1.5728692029539797,1,1,1,0,1,1,1,0,1,1,1,2,0.2704650980765289,1.2615427226425016,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,0,0.1475008505301877,-0.976797567249299,1
0,0,1,1,1.4914342573979515,1,1,0,2,2,2,2,2,2,2,1,2,-1.3014832556915619,-0.2686265976027337,0
1,0,1,1,-0.7480267453928194,1,0,0,2,2,2,2,2,2,1,0,1,-1.4958997011364528,-0.870783816868659,0
1,0,1,0,1.0028245840617833,1,0,1,1,0,0,1,0,0,0,0,0,-0.3011524851118678,0.39275087822601823,0
0,0,1,1,1.6135866757319937,1,1,2,1,1,1,1,1,1,2,0,3,1.7526827847162083,2.820053008011356,0
1,0,0,0,0.6363673290596572,1,0,0,2,2,2,2,2,2,2,0,3,-1.4925763430946597,-0.6029793543726555,0
0,0,1,1,-1.1552014731729596,1,0,2,0,0,0,0,1,0,0,1,1,0.46986658058410913,-0.8750217181955553,0
